Trade DATE,Symbol,Close
7/26/2017,PYPL,58.79
7/27/2017,PYPL,60.15
7/28/2017,PYPL,59.2
7/31/2017,PYPL,58.55
8/1/2017,PYPL,59.34
8/2/2017,PYPL,59.12
8/3/2017,PYPL,58.42
8/4/2017,PYPL,58.86
8/7/2017,PYPL,59.62
8/8/2017,PYPL,59.48
8/9/2017,PYPL,59.67
8/10/2017,PYPL,58.02
8/11/2017,PYPL,58.04
8/14/2017,PYPL,59.06
8/15/2017,PYPL,59.69
8/16/2017,PYPL,60.29
8/17/2017,PYPL,59.29
8/18/2017,PYPL,59.44
8/21/2017,PYPL,59.4
8/22/2017,PYPL,60.84
8/23/2017,PYPL,60.05
8/24/2017,PYPL,60
8/25/2017,PYPL,59.97
8/28/2017,PYPL,60.53
8/29/2017,PYPL,61.01
8/30/2017,PYPL,61.77
8/31/2017,PYPL,61.68
9/1/2017,PYPL,61.46
9/5/2017,PYPL,61.27
9/6/2017,PYPL,61.24
9/7/2017,PYPL,62
9/8/2017,PYPL,61.13
9/11/2017,PYPL,62.64
9/12/2017,PYPL,62.56
9/13/2017,PYPL,62.04
9/14/2017,PYPL,62.24
9/15/2017,PYPL,62.5
9/18/2017,PYPL,62.92
9/19/2017,PYPL,63.83
9/20/2017,PYPL,64.74
9/21/2017,PYPL,64.63
9/22/2017,PYPL,65.08
9/25/2017,PYPL,63.5
9/26/2017,PYPL,62.94
9/27/2017,PYPL,63.33
9/28/2017,PYPL,63.93
9/29/2017,PYPL,64.03
10/2/2017,PYPL,64.18
10/3/2017,PYPL,64.22
10/4/2017,PYPL,64.01
10/5/2017,PYPL,65.82
10/6/2017,PYPL,66.05
10/9/2017,PYPL,66.23
10/10/2017,PYPL,66.04
10/11/2017,PYPL,67.78
10/12/2017,PYPL,68.86
10/13/2017,PYPL,68.66
10/16/2017,PYPL,67.31
10/17/2017,PYPL,66.67
10/18/2017,PYPL,67.26
10/19/2017,PYPL,67.25
10/20/2017,PYPL,70.97
10/23/2017,PYPL,69.8
10/24/2017,PYPL,70.21
10/25/2017,PYPL,71.02
10/26/2017,PYPL,71.34
10/27/2017,PYPL,71.06
10/30/2017,PYPL,71.15
10/31/2017,PYPL,72.56
11/1/2017,PYPL,72.38
11/2/2017,PYPL,72.25
11/3/2017,PYPL,73.39
11/6/2017,PYPL,74.74
11/7/2017,PYPL,74.41
11/8/2017,PYPL,74.77
11/9/2017,PYPL,74.1
11/10/2017,PYPL,73.99
11/13/2017,PYPL,74.03
11/14/2017,PYPL,74.49
11/15/2017,PYPL,73.43
11/16/2017,PYPL,77.7
11/17/2017,PYPL,76.38
11/20/2017,PYPL,76.01
11/21/2017,PYPL,77.77
11/22/2017,PYPL,77.57
11/24/2017,PYPL,78.57
11/27/2017,PYPL,77.84
11/28/2017,PYPL,77.79
11/29/2017,PYPL,73.25
11/30/2017,PYPL,75.73
12/1/2017,PYPL,75.3
12/4/2017,PYPL,70.97
12/5/2017,PYPL,71.2
12/6/2017,PYPL,73.14
12/7/2017,PYPL,73.69
12/8/2017,PYPL,72.91
12/11/2017,PYPL,73.29
12/12/2017,PYPL,73.62
12/13/2017,PYPL,74.09
12/14/2017,PYPL,74.26
12/15/2017,PYPL,75.65
12/18/2017,PYPL,75.32
12/19/2017,PYPL,74.5
12/20/2017,PYPL,74
12/21/2017,PYPL,74.02
12/22/2017,PYPL,73.89
12/26/2017,PYPL,74.27
12/27/2017,PYPL,74.59
12/28/2017,PYPL,74.17
12/29/2017,PYPL,73.62
1/2/2018,PYPL,73.84
1/3/2018,PYPL,76.75
1/4/2018,PYPL,76.73
1/5/2018,PYPL,78.7
1/8/2018,PYPL,79.05
1/9/2018,PYPL,79.19
1/10/2018,PYPL,79.37
1/11/2018,PYPL,79.75
1/12/2018,PYPL,80.54
1/16/2018,PYPL,80.42
1/17/2018,PYPL,82.47
1/18/2018,PYPL,82.94
1/19/2018,PYPL,83.84
1/22/2018,PYPL,83.98
1/23/2018,PYPL,84.21
1/24/2018,PYPL,83.71
1/25/2018,PYPL,84.34
1/26/2018,PYPL,85.45
1/29/2018,PYPL,84.31
1/30/2018,PYPL,83.78
1/31/2018,PYPL,85.32
2/1/2018,PYPL,78.4
2/2/2018,PYPL,76.57
2/5/2018,PYPL,74.71
2/6/2018,PYPL,75.68
2/7/2018,PYPL,75.59
2/8/2018,PYPL,72.32
2/9/2018,PYPL,74.75
2/12/2018,PYPL,75.28
2/13/2018,PYPL,74.97
2/14/2018,PYPL,77.27
2/15/2018,PYPL,78.3
2/16/2018,PYPL,78.37
2/20/2018,PYPL,77.06
2/21/2018,PYPL,76.51
2/22/2018,PYPL,77.7
2/23/2018,PYPL,79.69
2/26/2018,PYPL,79.35
2/27/2018,PYPL,79.46
2/28/2018,PYPL,79.41
3/1/2018,PYPL,78.64
3/2/2018,PYPL,78.87
3/5/2018,PYPL,79.07
3/6/2018,PYPL,79.23
3/7/2018,PYPL,79.52
3/8/2018,PYPL,79.87
3/9/2018,PYPL,80.71
3/12/2018,PYPL,80.6
3/13/2018,PYPL,80.2
3/14/2018,PYPL,83.31
3/15/2018,PYPL,82.57
3/16/2018,PYPL,82.16
3/19/2018,PYPL,80.3
3/20/2018,PYPL,80.86
3/21/2018,PYPL,81.04
3/22/2018,PYPL,78.56
3/23/2018,PYPL,76.44
3/26/2018,PYPL,78.95
3/27/2018,PYPL,76.31
3/28/2018,PYPL,75.06
3/29/2018,PYPL,75.87
4/2/2018,PYPL,75
4/3/2018,PYPL,74.56
4/4/2018,PYPL,74.78
4/5/2018,PYPL,76.95
4/6/2018,PYPL,73.86
4/9/2018,PYPL,75.19
4/10/2018,PYPL,76.79
4/11/2018,PYPL,76.5
4/12/2018,PYPL,77.46
4/13/2018,PYPL,77.27
4/16/2018,PYPL,77.8
4/17/2018,PYPL,80.03
4/18/2018,PYPL,80.34
4/19/2018,PYPL,79.68
4/20/2018,PYPL,78.73
4/23/2018,PYPL,78.21
4/24/2018,PYPL,75.28
4/25/2018,PYPL,74
4/26/2018,PYPL,76.03
4/27/2018,PYPL,74.13
4/30/2018,PYPL,74.61
5/1/2018,PYPL,74.81
5/2/2018,PYPL,71.73
5/3/2018,PYPL,73.45
5/4/2018,PYPL,73.99
5/7/2018,PYPL,74.67
5/8/2018,PYPL,75.72
5/9/2018,PYPL,77.01
5/10/2018,PYPL,79.19
5/11/2018,PYPL,79.2
5/14/2018,PYPL,78.81
5/15/2018,PYPL,77.79
5/16/2018,PYPL,77.82
5/17/2018,PYPL,79.19
5/18/2018,PYPL,80.79
5/21/2018,PYPL,81.25
5/22/2018,PYPL,80.62
5/23/2018,PYPL,81.08
5/24/2018,PYPL,81.55
5/25/2018,PYPL,80.96
5/29/2018,PYPL,80.73
5/30/2018,PYPL,81.6
5/31/2018,PYPL,82.07
6/1/2018,PYPL,83.25
6/4/2018,PYPL,84.57
6/5/2018,PYPL,85.05
6/6/2018,PYPL,85.21
6/7/2018,PYPL,83.27
6/8/2018,PYPL,84.34
6/11/2018,PYPL,83.89
6/12/2018,PYPL,85.02
6/13/2018,PYPL,85.27
6/14/2018,PYPL,85.61
6/15/2018,PYPL,85.31
6/18/2018,PYPL,85.85
6/19/2018,PYPL,84.52
6/20/2018,PYPL,85.95
6/21/2018,PYPL,85.97
6/22/2018,PYPL,85.12
6/25/2018,PYPL,82.19
6/26/2018,PYPL,82.32
6/27/2018,PYPL,80.67
6/28/2018,PYPL,82.48
6/29/2018,PYPL,83.27
7/2/2018,PYPL,83.89
7/3/2018,PYPL,83.27
7/5/2018,PYPL,84.59
7/6/2018,PYPL,85.94
7/9/2018,PYPL,86.23
7/10/2018,PYPL,86.17
7/11/2018,PYPL,86.25
7/12/2018,PYPL,89.13
7/13/2018,PYPL,87.99
7/16/2018,PYPL,87.77
7/17/2018,PYPL,88.58
7/18/2018,PYPL,88.22
7/19/2018,PYPL,87.38
7/20/2018,PYPL,87.47
7/23/2018,PYPL,89.24
7/24/2018,PYPL,91.41
7/25/2018,PYPL,91.37
7/26/2018,PYPL,89.14
7/27/2018,PYPL,85.46
7/30/2018,PYPL,82.39
7/31/2018,PYPL,82.14
8/1/2018,PYPL,83.46
8/2/2018,PYPL,85.53
8/3/2018,PYPL,85.19
8/6/2018,PYPL,85.77
8/7/2018,PYPL,86.3
8/8/2018,PYPL,86.74
8/9/2018,PYPL,87.17
8/10/2018,PYPL,87.01
8/13/2018,PYPL,87.01
8/14/2018,PYPL,87.73
8/15/2018,PYPL,85.19
8/16/2018,PYPL,85.32
8/17/2018,PYPL,85.45
8/20/2018,PYPL,85.75
8/21/2018,PYPL,86.22
8/22/2018,PYPL,86.95
8/23/2018,PYPL,87.38
8/24/2018,PYPL,90.1
8/27/2018,PYPL,89.97
8/28/2018,PYPL,90.61
8/29/2018,PYPL,92.62
8/30/2018,PYPL,92.09
8/31/2018,PYPL,92.33
9/4/2018,PYPL,93.07
9/5/2018,PYPL,89.05
9/6/2018,PYPL,89
9/7/2018,PYPL,88.82
9/10/2018,PYPL,89.8
9/11/2018,PYPL,91.43
9/12/2018,PYPL,92.4
9/13/2018,PYPL,92.19
9/14/2018,PYPL,90.78
9/17/2018,PYPL,88.68
9/18/2018,PYPL,89.72
9/19/2018,PYPL,89.31
9/20/2018,PYPL,90.6
9/21/2018,PYPL,90.62
9/24/2018,PYPL,89.62
9/25/2018,PYPL,90.04
9/26/2018,PYPL,89.85
9/27/2018,PYPL,88.99
9/28/2018,PYPL,87.84
10/1/2018,PYPL,87.55
10/2/2018,PYPL,86.68
10/3/2018,PYPL,87.15
10/4/2018,PYPL,84.34
10/5/2018,PYPL,83.18
10/8/2018,PYPL,80.55
10/9/2018,PYPL,80.03
10/10/2018,PYPL,75.45
10/11/2018,PYPL,75.9
10/12/2018,PYPL,79.03
10/15/2018,PYPL,77.23
10/16/2018,PYPL,80.61
10/17/2018,PYPL,80.09
10/18/2018,PYPL,77.48
10/19/2018,PYPL,84.78
10/22/2018,PYPL,85.43
10/23/2018,PYPL,87.57
10/24/2018,PYPL,83.09
10/25/2018,PYPL,85.96
10/26/2018,PYPL,83.37
10/29/2018,PYPL,81.15
10/30/2018,PYPL,80.9
10/31/2018,PYPL,84.19
11/1/2018,PYPL,85.04
11/2/2018,PYPL,83.51
11/5/2018,PYPL,84.05
11/6/2018,PYPL,84.69
11/7/2018,PYPL,88.23
11/8/2018,PYPL,89.04
11/9/2018,PYPL,86.76
11/12/2018,PYPL,83.78
11/13/2018,PYPL,83.78
11/14/2018,PYPL,84.05
11/15/2018,PYPL,86.74
11/16/2018,PYPL,85.06
11/19/2018,PYPL,80.13
11/20/2018,PYPL,77.76
11/21/2018,PYPL,79.12
11/23/2018,PYPL,77.95
11/26/2018,PYPL,80.86
11/27/2018,PYPL,81.97
11/28/2018,PYPL,85.98
11/29/2018,PYPL,84.26
11/30/2018,PYPL,85.81
12/3/2018,PYPL,87.98
12/4/2018,PYPL,84.19
12/6/2018,PYPL,85.82
12/7/2018,PYPL,82.77
12/10/2018,PYPL,84.93
12/11/2018,PYPL,85.51
12/12/2018,PYPL,86.5
12/13/2018,PYPL,87.56
12/14/2018,PYPL,85.92
12/17/2018,PYPL,84.1
12/18/2018,PYPL,85.51
12/19/2018,PYPL,84.03
12/20/2018,PYPL,82.44
12/21/2018,PYPL,78.14
12/24/2018,PYPL,77.06
12/26/2018,PYPL,82.8
12/27/2018,PYPL,84.31
12/28/2018,PYPL,83.26
